Minutes5DK,Minutes5UTC,CO2Emission,PriceArea
2019-12-22T18:20:00,2019-12-22T17:20:00+00:00,166,DK1
2019-12-22T18:25:00,2019-12-22T17:25:00+00:00,166,DK1
2019-12-22T18:30:00,2019-12-22T17:30:00+00:00,166,DK1
2019-12-22T18:35:00,2019-12-22T17:35:00+00:00,165,DK1
2019-12-22T18:40:00,2019-12-22T17:40:00+00:00,163,DK1
2019-12-22T18:45:00,2019-12-22T17:45:00+00:00,159,DK1
2019-12-22T18:50:00,2019-12-22T17:50:00+00:00,159,DK1
2019-12-22T18:55:00,2019-12-22T17:55:00+00:00,159,DK1
2019-12-22T19:00:00,2019-12-22T18:00:00+00:00,162,DK1
2019-12-22T19:05:00,2019-12-22T18:05:00+00:00,177,DK1
2019-12-22T19:10:00,2019-12-22T18:10:00+00:00,174,DK1
2019-12-22T19:15:00,2019-12-22T18:15:00+00:00,168,DK1
2019-12-22T19:20:00,2019-12-22T18:20:00+00:00,166,DK1
2019-12-22T19:25:00,2019-12-22T18:25:00+00:00,166,DK1
2019-12-22T19:30:00,2019-12-22T18:30:00+00:00,166,DK1
2019-12-22T19:35:00,2019-12-22T18:35:00+00:00,163,DK1
2019-12-22T19:40:00,2019-12-22T18:40:00+00:00,163,DK1
2019-12-22T19:45:00,2019-12-22T18:45:00+00:00,163,DK1
2019-12-22T19:50:00,2019-12-22T18:50:00+00:00,156,DK1
2019-12-22T19:55:00,2019-12-22T18:55:00+00:00,142,DK1
2019-12-22T20:00:00,2019-12-22T19:00:00+00:00,170,DK1
2019-12-22T20:05:00,2019-12-22T19:05:00+00:00,192,DK1
2019-12-22T20:10:00,2019-12-22T19:10:00+00:00,175,DK1
2019-12-22T20:15:00,2019-12-22T19:15:00+00:00,158,DK1
2019-12-22T20:20:00,2019-12-22T19:20:00+00:00,158,DK1
2019-12-22T20:25:00,2019-12-22T19:25:00+00:00,159,DK1
2019-12-22T20:30:00,2019-12-22T19:30:00+00:00,162,DK1
2019-12-22T20:35:00,2019-12-22T19:35:00+00:00,161,DK1
2019-12-22T20:40:00,2019-12-22T19:40:00+00:00,161,DK1
2019-12-22T20:45:00,2019-12-22T19:45:00+00:00,163,DK1
2019-12-22T20:50:00,2019-12-22T19:50:00+00:00,166,DK1
2019-12-22T20:55:00,2019-12-22T19:55:00+00:00,170,DK1
2019-12-22T21:00:00,2019-12-22T20:00:00+00:00,176,DK1
2019-12-22T21:05:00,2019-12-22T20:05:00+00:00,178,DK1
2019-12-22T21:10:00,2019-12-22T20:10:00+00:00,179,DK1
2019-12-22T21:15:00,2019-12-22T20:15:00+00:00,182,DK1
2019-12-22T21:20:00,2019-12-22T20:20:00+00:00,181,DK1
2019-12-22T21:25:00,2019-12-22T20:25:00+00:00,180,DK1
2019-12-22T21:30:00,2019-12-22T20:30:00+00:00,179,DK1
2019-12-22T21:35:00,2019-12-22T20:35:00+00:00,179,DK1
2019-12-22T21:40:00,2019-12-22T20:40:00+00:00,180,DK1
2019-12-22T21:45:00,2019-12-22T20:45:00+00:00,179,DK1
2019-12-22T21:50:00,2019-12-22T20:50:00+00:00,173,DK1
2019-12-22T21:55:00,2019-12-22T20:55:00+00:00,167,DK1
2019-12-22T22:00:00,2019-12-22T21:00:00+00:00,181,DK1
2019-12-22T22:05:00,2019-12-22T21:05:00+00:00,192,DK1
2019-12-22T22:10:00,2019-12-22T21:10:00+00:00,185,DK1
2019-12-22T22:15:00,2019-12-22T21:15:00+00:00,180,DK1
2019-12-22T22:20:00,2019-12-22T21:20:00+00:00,181,DK1
2019-12-22T22:25:00,2019-12-22T21:25:00+00:00,182,DK1
2019-12-22T22:30:00,2019-12-22T21:30:00+00:00,188,DK1
2019-12-22T22:35:00,2019-12-22T21:35:00+00:00,189,DK1
2019-12-22T22:40:00,2019-12-22T21:40:00+00:00,191,DK1
2019-12-22T22:45:00,2019-12-22T21:45:00+00:00,195,DK1
2019-12-22T22:50:00,2019-12-22T21:50:00+00:00,189,DK1
2019-12-22T22:55:00,2019-12-22T21:55:00+00:00,184,DK1
2019-12-22T23:00:00,2019-12-22T22:00:00+00:00,181,DK1
2019-12-22T23:05:00,2019-12-22T22:05:00+00:00,178,DK1
2019-12-22T23:10:00,2019-12-22T22:10:00+00:00,178,DK1
2019-12-22T23:15:00,2019-12-22T22:15:00+00:00,179,DK1
2019-12-22T23:20:00,2019-12-22T22:20:00+00:00,171,DK1
2019-12-22T23:25:00,2019-12-22T22:25:00+00:00,172,DK1
2019-12-22T23:30:00,2019-12-22T22:30:00+00:00,176,DK1
2019-12-22T23:35:00,2019-12-22T22:35:00+00:00,177,DK1
2019-12-22T23:40:00,2019-12-22T22:40:00+00:00,176,DK1
2019-12-22T23:45:00,2019-12-22T22:45:00+00:00,182,DK1
2019-12-22T23:50:00,2019-12-22T22:50:00+00:00,178,DK1
2019-12-22T23:55:00,2019-12-22T22:55:00+00:00,179,DK1
2019-12-23T00:00:00,2019-12-22T23:00:00+00:00,175,DK1
2019-12-23T00:05:00,2019-12-22T23:05:00+00:00,174,DK1
2019-12-23T00:10:00,2019-12-22T23:10:00+00:00,173,DK1
2019-12-23T00:15:00,2019-12-22T23:15:00+00:00,172,DK1
2019-12-23T00:20:00,2019-12-22T23:20:00+00:00,171,DK1
2019-12-23T00:25:00,2019-12-22T23:25:00+00:00,172,DK1
2019-12-23T00:30:00,2019-12-22T23:30:00+00:00,167,DK1
2019-12-23T00:35:00,2019-12-22T23:35:00+00:00,166,DK1
2019-12-23T00:40:00,2019-12-22T23:40:00+00:00,168,DK1
2019-12-23T00:45:00,2019-12-22T23:45:00+00:00,169,DK1
2019-12-23T00:50:00,2019-12-22T23:50:00+00:00,171,DK1
2019-12-23T00:55:00,2019-12-22T23:55:00+00:00,178,DK1
2019-12-23T01:00:00,2019-12-23T00:00:00+00:00,168,DK1
2019-12-23T01:05:00,2019-12-23T00:05:00+00:00,158,DK1
2019-12-23T01:10:00,2019-12-23T00:10:00+00:00,164,DK1
2019-12-23T01:15:00,2019-12-23T00:15:00+00:00,171,DK1
2019-12-23T01:20:00,2019-12-23T00:20:00+00:00,171,DK1
2019-12-23T01:25:00,2019-12-23T00:25:00+00:00,173,DK1
2019-12-23T01:30:00,2019-12-23T00:30:00+00:00,174,DK1
2019-12-23T01:35:00,2019-12-23T00:35:00+00:00,176,DK1
2019-12-23T01:40:00,2019-12-23T00:40:00+00:00,175,DK1
2019-12-23T01:45:00,2019-12-23T00:45:00+00:00,176,DK1
2019-12-23T01:50:00,2019-12-23T00:50:00+00:00,180,DK1
2019-12-23T01:55:00,2019-12-23T00:55:00+00:00,183,DK1
2019-12-23T02:00:00,2019-12-23T01:00:00+00:00,183,DK1
2019-12-23T02:05:00,2019-12-23T01:05:00+00:00,184,DK1
2019-12-23T02:10:00,2019-12-23T01:10:00+00:00,187,DK1
2019-12-23T02:15:00,2019-12-23T01:15:00+00:00,187,DK1
2019-12-23T02:20:00,2019-12-23T01:20:00+00:00,190,DK1
2019-12-23T02:25:00,2019-12-23T01:25:00+00:00,190,DK1
2019-12-23T02:30:00,2019-12-23T01:30:00+00:00,192,DK1
2019-12-23T02:35:00,2019-12-23T01:35:00+00:00,192,DK1
2019-12-23T02:40:00,2019-12-23T01:40:00+00:00,193,DK1
2019-12-23T02:45:00,2019-12-23T01:45:00+00:00,193,DK1
2019-12-23T02:50:00,2019-12-23T01:50:00+00:00,192,DK1
2019-12-23T02:55:00,2019-12-23T01:55:00+00:00,192,DK1
2019-12-23T03:00:00,2019-12-23T02:00:00+00:00,194,DK1
2019-12-23T03:05:00,2019-12-23T02:05:00+00:00,196,DK1
2019-12-23T03:10:00,2019-12-23T02:10:00+00:00,194,DK1
2019-12-23T03:15:00,2019-12-23T02:15:00+00:00,183,DK1
2019-12-23T03:20:00,2019-12-23T02:20:00+00:00,189,DK1
2019-12-23T03:25:00,2019-12-23T02:25:00+00:00,193,DK1
2019-12-23T03:30:00,2019-12-23T02:30:00+00:00,199,DK1
2019-12-23T03:35:00,2019-12-23T02:35:00+00:00,194,DK1
2019-12-23T03:40:00,2019-12-23T02:40:00+00:00,194,DK1
2019-12-23T03:45:00,2019-12-23T02:45:00+00:00,194,DK1
2019-12-23T03:50:00,2019-12-23T02:50:00+00:00,198,DK1
2019-12-23T03:55:00,2019-12-23T02:55:00+00:00,198,DK1
2019-12-23T04:00:00,2019-12-23T03:00:00+00:00,195,DK1
2019-12-23T04:05:00,2019-12-23T03:05:00+00:00,202,DK1
2019-12-23T04:10:00,2019-12-23T03:10:00+00:00,206,DK1
2019-12-23T04:15:00,2019-12-23T03:15:00+00:00,204,DK1
2019-12-23T04:20:00,2019-12-23T03:20:00+00:00,205,DK1
2019-12-23T04:25:00,2019-12-23T03:25:00+00:00,203,DK1
2019-12-23T04:30:00,2019-12-23T03:30:00+00:00,206,DK1
2019-12-23T04:35:00,2019-12-23T03:35:00+00:00,207,DK1
2019-12-23T04:40:00,2019-12-23T03:40:00+00:00,208,DK1
2019-12-23T04:45:00,2019-12-23T03:45:00+00:00,210,DK1
2019-12-23T04:50:00,2019-12-23T03:50:00+00:00,209,DK1
2019-12-23T04:55:00,2019-12-23T03:55:00+00:00,208,DK1
2019-12-23T05:00:00,2019-12-23T04:00:00+00:00,217,DK1
2019-12-23T05:05:00,2019-12-23T04:05:00+00:00,231,DK1
2019-12-23T05:10:00,2019-12-23T04:10:00+00:00,234,DK1
2019-12-23T05:15:00,2019-12-23T04:15:00+00:00,235,DK1
2019-12-23T05:20:00,2019-12-23T04:20:00+00:00,235,DK1
2019-12-23T05:25:00,2019-12-23T04:25:00+00:00,232,DK1
2019-12-23T05:30:00,2019-12-23T04:30:00+00:00,235,DK1
2019-12-23T05:35:00,2019-12-23T04:35:00+00:00,242,DK1
2019-12-23T05:40:00,2019-12-23T04:40:00+00:00,245,DK1
2019-12-23T05:45:00,2019-12-23T04:45:00+00:00,237,DK1
2019-12-23T05:50:00,2019-12-23T04:50:00+00:00,242,DK1
2019-12-23T05:55:00,2019-12-23T04:55:00+00:00,248,DK1
2019-12-23T06:00:00,2019-12-23T05:00:00+00:00,250,DK1
2019-12-23T06:05:00,2019-12-23T05:05:00+00:00,248,DK1
2019-12-23T06:10:00,2019-12-23T05:10:00+00:00,249,DK1
2019-12-23T06:15:00,2019-12-23T05:15:00+00:00,251,DK1
2019-12-23T06:20:00,2019-12-23T05:20:00+00:00,258,DK1
2019-12-23T06:25:00,2019-12-23T05:25:00+00:00,259,DK1
2019-12-23T06:30:00,2019-12-23T05:30:00+00:00,261,DK1
2019-12-23T06:35:00,2019-12-23T05:35:00+00:00,263,DK1
2019-12-23T06:40:00,2019-12-23T05:40:00+00:00,266,DK1
2019-12-23T06:45:00,2019-12-23T05:45:00+00:00,267,DK1
2019-12-23T06:50:00,2019-12-23T05:50:00+00:00,275,DK1
2019-12-23T06:55:00,2019-12-23T05:55:00+00:00,280,DK1
2019-12-23T07:00:00,2019-12-23T06:00:00+00:00,283,DK1
2019-12-23T07:05:00,2019-12-23T06:05:00+00:00,288,DK1
2019-12-23T07:10:00,2019-12-23T06:10:00+00:00,289,DK1
2019-12-23T07:15:00,2019-12-23T06:15:00+00:00,290,DK1
2019-12-23T07:20:00,2019-12-23T06:20:00+00:00,290,DK1
2019-12-23T07:25:00,2019-12-23T06:25:00+00:00,291,DK1
2019-12-23T07:30:00,2019-12-23T06:30:00+00:00,295,DK1
2019-12-23T07:35:00,2019-12-23T06:35:00+00:00,297,DK1
2019-12-23T07:40:00,2019-12-23T06:40:00+00:00,298,DK1
2019-12-23T07:45:00,2019-12-23T06:45:00+00:00,300,DK1
2019-12-23T07:50:00,2019-12-23T06:50:00+00:00,307,DK1
2019-12-23T07:55:00,2019-12-23T06:55:00+00:00,315,DK1
2019-12-23T08:00:00,2019-12-23T07:00:00+00:00,306,DK1
2019-12-23T08:05:00,2019-12-23T07:05:00+00:00,296,DK1
2019-12-23T08:10:00,2019-12-23T07:10:00+00:00,303,DK1
2019-12-23T08:15:00,2019-12-23T07:15:00+00:00,306,DK1
2019-12-23T08:20:00,2019-12-23T07:20:00+00:00,306,DK1
2019-12-23T08:25:00,2019-12-23T07:25:00+00:00,305,DK1
2019-12-23T08:30:00,2019-12-23T07:30:00+00:00,303,DK1
2019-12-23T08:35:00,2019-12-23T07:35:00+00:00,302,DK1
2019-12-23T08:40:00,2019-12-23T07:40:00+00:00,299,DK1
2019-12-23T08:45:00,2019-12-23T07:45:00+00:00,298,DK1
2019-12-23T08:50:00,2019-12-23T07:50:00+00:00,300,DK1
2019-12-23T08:55:00,2019-12-23T07:55:00+00:00,302,DK1
2019-12-23T09:00:00,2019-12-23T08:00:00+00:00,288,DK1
2019-12-23T09:05:00,2019-12-23T08:05:00+00:00,274,DK1
2019-12-23T09:10:00,2019-12-23T08:10:00+00:00,278,DK1
2019-12-23T09:15:00,2019-12-23T08:15:00+00:00,284,DK1
2019-12-23T09:20:00,2019-12-23T08:20:00+00:00,279,DK1
2019-12-23T09:25:00,2019-12-23T08:25:00+00:00,276,DK1
2019-12-23T09:30:00,2019-12-23T08:30:00+00:00,274,DK1
2019-12-23T09:35:00,2019-12-23T08:35:00+00:00,273,DK1
2019-12-23T09:40:00,2019-12-23T08:40:00+00:00,270,DK1
2019-12-23T09:45:00,2019-12-23T08:45:00+00:00,268,DK1
2019-12-23T09:50:00,2019-12-23T08:50:00+00:00,266,DK1
2019-12-23T09:55:00,2019-12-23T08:55:00+00:00,263,DK1
2019-12-23T10:00:00,2019-12-23T09:00:00+00:00,259,DK1
2019-12-23T10:05:00,2019-12-23T09:05:00+00:00,261,DK1
2019-12-23T10:10:00,2019-12-23T09:10:00+00:00,264,DK1
2019-12-23T10:15:00,2019-12-23T09:15:00+00:00,264,DK1
2019-12-23T10:20:00,2019-12-23T09:20:00+00:00,265,DK1
2019-12-23T10:25:00,2019-12-23T09:25:00+00:00,267,DK1
2019-12-23T10:30:00,2019-12-23T09:30:00+00:00,268,DK1
2019-12-23T10:35:00,2019-12-23T09:35:00+00:00,269,DK1
2019-12-23T10:40:00,2019-12-23T09:40:00+00:00,273,DK1
2019-12-23T10:45:00,2019-12-23T09:45:00+00:00,275,DK1
2019-12-23T10:50:00,2019-12-23T09:50:00+00:00,272,DK1
2019-12-23T10:55:00,2019-12-23T09:55:00+00:00,267,DK1
2019-12-23T11:00:00,2019-12-23T10:00:00+00:00,281,DK1
2019-12-23T11:05:00,2019-12-23T10:05:00+00:00,293,DK1
2019-12-23T11:10:00,2019-12-23T10:10:00+00:00,296,DK1
2019-12-23T11:15:00,2019-12-23T10:15:00+00:00,296,DK1
2019-12-23T11:20:00,2019-12-23T10:20:00+00:00,296,DK1
2019-12-23T11:25:00,2019-12-23T10:25:00+00:00,298,DK1
2019-12-23T11:30:00,2019-12-23T10:30:00+00:00,291,DK1
2019-12-23T11:35:00,2019-12-23T10:35:00+00:00,294,DK1
2019-12-23T11:40:00,2019-12-23T10:40:00+00:00,299,DK1
2019-12-23T11:45:00,2019-12-23T10:45:00+00:00,296,DK1
2019-12-23T11:50:00,2019-12-23T10:50:00+00:00,291,DK1
2019-12-23T11:55:00,2019-12-23T10:55:00+00:00,285,DK1
2019-12-23T12:00:00,2019-12-23T11:00:00+00:00,258,DK1
2019-12-23T12:05:00,2019-12-23T11:05:00+00:00,263,DK1
2019-12-23T12:10:00,2019-12-23T11:10:00+00:00,254,DK1
2019-12-23T12:15:00,2019-12-23T11:15:00+00:00,253,DK1
2019-12-23T12:20:00,2019-12-23T11:20:00+00:00,246,DK1
2019-12-23T12:25:00,2019-12-23T11:25:00+00:00,249,DK1
2019-12-23T12:30:00,2019-12-23T11:30:00+00:00,248,DK1
2019-12-23T12:35:00,2019-12-23T11:35:00+00:00,249,DK1
2019-12-23T12:40:00,2019-12-23T11:40:00+00:00,250,DK1
2019-12-23T12:45:00,2019-12-23T11:45:00+00:00,243,DK1
2019-12-23T12:50:00,2019-12-23T11:50:00+00:00,239,DK1
2019-12-23T12:55:00,2019-12-23T11:55:00+00:00,236,DK1
2019-12-23T13:00:00,2019-12-23T12:00:00+00:00,242,DK1
2019-12-23T13:05:00,2019-12-23T12:05:00+00:00,251,DK1
2019-12-23T13:10:00,2019-12-23T12:10:00+00:00,253,DK1
2019-12-23T13:15:00,2019-12-23T12:15:00+00:00,253,DK1
2019-12-23T13:20:00,2019-12-23T12:20:00+00:00,249,DK1
2019-12-23T13:25:00,2019-12-23T12:25:00+00:00,251,DK1
2019-12-23T13:30:00,2019-12-23T12:30:00+00:00,251,DK1
2019-12-23T13:35:00,2019-12-23T12:35:00+00:00,251,DK1
2019-12-23T13:40:00,2019-12-23T12:40:00+00:00,254,DK1
2019-12-23T13:45:00,2019-12-23T12:45:00+00:00,254,DK1
2019-12-23T13:50:00,2019-12-23T12:50:00+00:00,251,DK1
2019-12-23T13:55:00,2019-12-23T12:55:00+00:00,247,DK1
2019-12-23T14:00:00,2019-12-23T13:00:00+00:00,250,DK1
2019-12-23T14:05:00,2019-12-23T13:05:00+00:00,259,DK1
2019-12-23T14:10:00,2019-12-23T13:10:00+00:00,258,DK1
2019-12-23T14:15:00,2019-12-23T13:15:00+00:00,254,DK1
2019-12-23T14:20:00,2019-12-23T13:20:00+00:00,257,DK1
2019-12-23T14:25:00,2019-12-23T13:25:00+00:00,254,DK1
2019-12-23T14:30:00,2019-12-23T13:30:00+00:00,251,DK1
2019-12-23T14:35:00,2019-12-23T13:35:00+00:00,251,DK1
2019-12-23T14:40:00,2019-12-23T13:40:00+00:00,253,DK1
2019-12-23T14:45:00,2019-12-23T13:45:00+00:00,249,DK1
2019-12-23T14:50:00,2019-12-23T13:50:00+00:00,253,DK1
2019-12-23T14:55:00,2019-12-23T13:55:00+00:00,258,DK1
2019-12-23T15:00:00,2019-12-23T14:00:00+00:00,261,DK1
2019-12-23T15:05:00,2019-12-23T14:05:00+00:00,265,DK1
2019-12-23T15:10:00,2019-12-23T14:10:00+00:00,266,DK1
2019-12-23T15:15:00,2019-12-23T14:15:00+00:00,267,DK1
2019-12-23T15:20:00,2019-12-23T14:20:00+00:00,267,DK1
2019-12-23T15:25:00,2019-12-23T14:25:00+00:00,267,DK1
2019-12-23T15:30:00,2019-12-23T14:30:00+00:00,268,DK1
2019-12-23T15:35:00,2019-12-23T14:35:00+00:00,268,DK1
2019-12-23T15:40:00,2019-12-23T14:40:00+00:00,270,DK1
2019-12-23T15:45:00,2019-12-23T14:45:00+00:00,269,DK1
2019-12-23T15:50:00,2019-12-23T14:50:00+00:00,280,DK1
2019-12-23T15:55:00,2019-12-23T14:55:00+00:00,289,DK1
2019-12-23T16:00:00,2019-12-23T15:00:00+00:00,278,DK1
2019-12-23T16:05:00,2019-12-23T15:05:00+00:00,270,DK1
2019-12-23T16:10:00,2019-12-23T15:10:00+00:00,282,DK1
2019-12-23T16:15:00,2019-12-23T15:15:00+00:00,290,DK1
2019-12-23T16:20:00,2019-12-23T15:20:00+00:00,289,DK1
2019-12-23T16:25:00,2019-12-23T15:25:00+00:00,290,DK1
2019-12-23T16:30:00,2019-12-23T15:30:00+00:00,288,DK1
2019-12-23T16:35:00,2019-12-23T15:35:00+00:00,283,DK1
2019-12-23T16:40:00,2019-12-23T15:40:00+00:00,284,DK1
2019-12-23T16:45:00,2019-12-23T15:45:00+00:00,288,DK1
2019-12-23T16:50:00,2019-12-23T15:50:00+00:00,301,DK1
2019-12-23T16:55:00,2019-12-23T15:55:00+00:00,296,DK1
2019-12-23T17:00:00,2019-12-23T16:00:00+00:00,276,DK1
2019-12-23T17:05:00,2019-12-23T16:05:00+00:00,260,DK1
2019-12-23T17:10:00,2019-12-23T16:10:00+00:00,254,DK1
2019-12-23T17:15:00,2019-12-23T16:15:00+00:00,247,DK1
2019-12-23T17:20:00,2019-12-23T16:20:00+00:00,248,DK1
2019-12-23T17:25:00,2019-12-23T16:25:00+00:00,247,DK1
2019-12-23T17:30:00,2019-12-23T16:30:00+00:00,244,DK1
2019-12-23T17:35:00,2019-12-23T16:35:00+00:00,245,DK1
2019-12-23T17:40:00,2019-12-23T16:40:00+00:00,247,DK1
2019-12-23T17:45:00,2019-12-23T16:45:00+00:00,247,DK1
2019-12-23T17:50:00,2019-12-23T16:50:00+00:00,247,DK1
2019-12-23T17:55:00,2019-12-23T16:55:00+00:00,246,DK1
2019-12-23T18:00:00,2019-12-23T17:00:00+00:00,243,DK1
2019-12-23T18:05:00,2019-12-23T17:05:00+00:00,236,DK1
2019-12-23T18:10:00,2019-12-23T17:10:00+00:00,233,DK1
2019-12-23T18:15:00,2019-12-23T17:15:00+00:00,224,DK1
2019-12-23T18:20:00,2019-12-23T17:20:00+00:00,231,DK1
2019-12-23T18:25:00,2019-12-23T17:25:00+00:00,229,DK1
2019-12-23T18:30:00,2019-12-23T17:30:00+00:00,227,DK1
2019-12-23T18:35:00,2019-12-23T17:35:00+00:00,228,DK1
2019-12-23T18:40:00,2019-12-23T17:40:00+00:00,228,DK1
2019-12-23T18:45:00,2019-12-23T17:45:00+00:00,226,DK1
2019-12-23T18:50:00,2019-12-23T17:50:00+00:00,236,DK1
2019-12-23T18:55:00,2019-12-23T17:55:00+00:00,245,DK1
2019-12-23T19:00:00,2019-12-23T18:00:00+00:00,269,DK1
2019-12-23T19:05:00,2019-12-23T18:05:00+00:00,291,DK1
2019-12-23T19:10:00,2019-12-23T18:10:00+00:00,297,DK1
2019-12-23T19:15:00,2019-12-23T18:15:00+00:00,295,DK1
2019-12-23T19:20:00,2019-12-23T18:20:00+00:00,296,DK1
2019-12-23T19:25:00,2019-12-23T18:25:00+00:00,294,DK1
2019-12-23T19:30:00,2019-12-23T18:30:00+00:00,294,DK1
2019-12-23T19:35:00,2019-12-23T18:35:00+00:00,296,DK1
2019-12-23T19:40:00,2019-12-23T18:40:00+00:00,289,DK1
2019-12-23T19:45:00,2019-12-23T18:45:00+00:00,288,DK1
2019-12-23T19:50:00,2019-12-23T18:50:00+00:00,276,DK1
2019-12-23T19:55:00,2019-12-23T18:55:00+00:00,271,DK1
2019-12-23T20:00:00,2019-12-23T19:00:00+00:00,268,DK1
2019-12-23T20:05:00,2019-12-23T19:05:00+00:00,264,DK1
2019-12-23T20:10:00,2019-12-23T19:10:00+00:00,258,DK1
2019-12-23T20:15:00,2019-12-23T19:15:00+00:00,256,DK1
2019-12-23T20:20:00,2019-12-23T19:20:00+00:00,253,DK1
2019-12-23T20:25:00,2019-12-23T19:25:00+00:00,258,DK1
2019-12-23T20:30:00,2019-12-23T19:30:00+00:00,259,DK1
2019-12-23T20:35:00,2019-12-23T19:35:00+00:00,253,DK1
2019-12-23T20:40:00,2019-12-23T19:40:00+00:00,255,DK1
2019-12-23T20:45:00,2019-12-23T19:45:00+00:00,253,DK1
2019-12-23T20:50:00,2019-12-23T19:50:00+00:00,249,DK1
2019-12-23T20:55:00,2019-12-23T19:55:00+00:00,242,DK1
2019-12-23T21:00:00,2019-12-23T20:00:00+00:00,246,DK1
2019-12-23T21:05:00,2019-12-23T20:05:00+00:00,250,DK1
2019-12-23T21:10:00,2019-12-23T20:10:00+00:00,244,DK1
2019-12-23T21:15:00,2019-12-23T20:15:00+00:00,239,DK1
2019-12-23T21:20:00,2019-12-23T20:20:00+00:00,231,DK1
2019-12-23T21:25:00,2019-12-23T20:25:00+00:00,233,DK1
2019-12-23T21:30:00,2019-12-23T20:30:00+00:00,230,DK1
2019-12-23T21:35:00,2019-12-23T20:35:00+00:00,224,DK1
2019-12-23T21:40:00,2019-12-23T20:40:00+00:00,213,DK1
2019-12-23T21:45:00,2019-12-23T20:45:00+00:00,207,DK1
2019-12-23T21:50:00,2019-12-23T20:50:00+00:00,200,DK1
2019-12-23T21:55:00,2019-12-23T20:55:00+00:00,189,DK1
2019-12-23T22:00:00,2019-12-23T21:00:00+00:00,201,DK1
2019-12-23T22:05:00,2019-12-23T21:05:00+00:00,215,DK1
2019-12-23T22:10:00,2019-12-23T21:10:00+00:00,207,DK1
2019-12-23T22:15:00,2019-12-23T21:15:00+00:00,202,DK1
2019-12-23T22:20:00,2019-12-23T21:20:00+00:00,204,DK1
2019-12-23T22:25:00,2019-12-23T21:25:00+00:00,204,DK1
2019-12-23T22:30:00,2019-12-23T21:30:00+00:00,207,DK1
2019-12-23T22:35:00,2019-12-23T21:35:00+00:00,210,DK1
2019-12-23T22:40:00,2019-12-23T21:40:00+00:00,211,DK1
2019-12-23T22:45:00,2019-12-23T21:45:00+00:00,209,DK1
2019-12-23T22:50:00,2019-12-23T21:50:00+00:00,207,DK1
2019-12-23T22:55:00,2019-12-23T21:55:00+00:00,201,DK1
2019-12-23T23:00:00,2019-12-23T22:00:00+00:00,196,DK1
2019-12-23T23:05:00,2019-12-23T22:05:00+00:00,179,DK1
2019-12-23T23:10:00,2019-12-23T22:10:00+00:00,179,DK1
2019-12-23T23:15:00,2019-12-23T22:15:00+00:00,182,DK1
2019-12-23T23:20:00,2019-12-23T22:20:00+00:00,182,DK1
2019-12-23T23:25:00,2019-12-23T22:25:00+00:00,181,DK1
2019-12-23T23:30:00,2019-12-23T22:30:00+00:00,180,DK1
2019-12-23T23:35:00,2019-12-23T22:35:00+00:00,186,DK1
2019-12-23T23:40:00,2019-12-23T22:40:00+00:00,190,DK1
2019-12-23T23:45:00,2019-12-23T22:45:00+00:00,185,DK1
2019-12-23T23:50:00,2019-12-23T22:50:00+00:00,188,DK1
2019-12-23T23:55:00,2019-12-23T22:55:00+00:00,195,DK1
2019-12-24T00:00:00,2019-12-23T23:00:00+00:00,177,DK1
2019-12-24T00:05:00,2019-12-23T23:05:00+00:00,152,DK1
2019-12-24T00:10:00,2019-12-23T23:10:00+00:00,159,DK1
2019-12-24T00:15:00,2019-12-23T23:15:00+00:00,168,DK1
2019-12-24T00:20:00,2019-12-23T23:20:00+00:00,167,DK1
2019-12-24T00:25:00,2019-12-23T23:25:00+00:00,167,DK1
2019-12-24T00:30:00,2019-12-23T23:30:00+00:00,166,DK1
2019-12-24T00:35:00,2019-12-23T23:35:00+00:00,165,DK1
2019-12-24T00:40:00,2019-12-23T23:40:00+00:00,164,DK1
2019-12-24T00:45:00,2019-12-23T23:45:00+00:00,167,DK1
2019-12-24T00:50:00,2019-12-23T23:50:00+00:00,157,DK1
2019-12-24T00:55:00,2019-12-23T23:55:00+00:00,151,DK1
2019-12-24T01:00:00,2019-12-24T00:00:00+00:00,140,DK1
2019-12-24T01:05:00,2019-12-24T00:05:00+00:00,142,DK1
2019-12-24T01:10:00,2019-12-24T00:10:00+00:00,141,DK1
2019-12-24T01:15:00,2019-12-24T00:15:00+00:00,142,DK1
2019-12-24T01:20:00,2019-12-24T00:20:00+00:00,142,DK1
2019-12-24T01:25:00,2019-12-24T00:25:00+00:00,142,DK1
2019-12-24T01:30:00,2019-12-24T00:30:00+00:00,140,DK1
2019-12-24T01:35:00,2019-12-24T00:35:00+00:00,139,DK1
2019-12-24T01:40:00,2019-12-24T00:40:00+00:00,140,DK1
2019-12-24T01:45:00,2019-12-24T00:45:00+00:00,139,DK1
2019-12-24T01:50:00,2019-12-24T00:50:00+00:00,135,DK1
2019-12-24T01:55:00,2019-12-24T00:55:00+00:00,134,DK1
2019-12-24T02:00:00,2019-12-24T01:00:00+00:00,132,DK1
2019-12-24T02:05:00,2019-12-24T01:05:00+00:00,132,DK1
2019-12-24T02:10:00,2019-12-24T01:10:00+00:00,131,DK1
2019-12-24T02:15:00,2019-12-24T01:15:00+00:00,130,DK1
2019-12-24T02:20:00,2019-12-24T01:20:00+00:00,131,DK1
2019-12-24T02:25:00,2019-12-24T01:25:00+00:00,127,DK1
2019-12-24T02:30:00,2019-12-24T01:30:00+00:00,127,DK1
2019-12-24T02:35:00,2019-12-24T01:35:00+00:00,126,DK1
